ΔFlux[mm]_Year,Month,Day,Hour,Minute,Second Znode[mm],-5.0,-15.0,-25.0,-35.0,-45.0,-55.0,-65.0,-75.0,-85.0,-95.0,-105.0,-115.0,-125.0,-135.0,-145.0,-155.0,-165.0,-175.0,-185.0,-195.0,-205.0,-215.0,-225.0,-235.0,-245.0,-255.0,-265.0,-275.0,-285.0,-295.0,-305.0,-315.0,-325.0,-335.0,-345.0,-355.0,-365.0,-375.0,-385.0,-395.0,-405.0,-415.0,-425.0,-435.0,-445.0,-455.0,-465.0,-475.0,-485.0,-495.0,-505.0,-515.0,-525.0,-535.0,-545.0,-555.0,-565.0,-575.0,-585.0,-595.0,-605.0,-615.0,-625.0,-635.0,-645.0,-655.0,-665.0,-675.0,-685.0,-695.0,-705.0,-715.0,-725.0,-735.0,-745.0,-755.0,-765.0,-775.0,-785.0,-795.0,-805.0,-815.0,-825.0,-835.0,-845.0,-855.0,-865.0,-875.0,-885.0,-895.0,-905.0,-915.0,-925.0,-935.0,-945.0,-955.0,-965.0,-975.0,-985.0,-995.0,-1000.0
1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,13.0,0.0,0.0,2.2868993825788877,2.286712889470941,2.286141913011079,2.2851608035007374,2.283742291081893,2.2818573579495336,2.279475097300434,2.2765625572802293,2.273084567911983,2.2690035486616544,2.2642792939029306,2.258868733074685,2.25272566175866,2.2458004392240234,2.238039647157997,2.229385703293538,2.21977642241243,2.209144515682997,2.197417017414967,2.1845146259795882,2.1703509427251717,2.154831589049085,2.1378531771498572,2.1193021040825073,2.0990531311950047,2.076967701314965,2.052891933495129,2.026654218795212,1.998062319246415,1.966899844198192,1.9329219415815118,1.895849993606376,1.8553650439516076,1.8110996034845215,1.7626273821054035,1.7094503780838295,1.6509826380369823,1.5865299252580343,1.5152646214738148,1.4361957606169504,1.3481360321923574,1.2496737002697387,1.1391744619106028,1.0148712728826546,0.8751596249011637,0.71946485612537,0.5503320783875152,0.37621342880519215,0.2146031568668998,0.09240793515961965,0.025048164246441795,0.0022629965858005398,4.854748096307722e-5,1.518435180912805e-6,6.701195277372667e-7,6.548659762620844e-7,6.54591718052319e-7,6.545867869041473e-7,6.545866982426981e-7,6.545866966497629e-7,6.545866966198778e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7
1.0,1.0,1.0,14.0,0.0,0.0,2.230541874381146,2.2303872206056496,2.2299139810407027,2.2291016490392295,2.227928486951214,2.2263714353609103,2.224406013589025,2.2220062104106404,2.2191443637617496,2.2157910280397033,2.2119148273782905,2.2074822930234212,2.2024576826312163,2.1968027789451767,2.190476664878247,2.1834354714992052,2.1756320947951124,2.1670158763166576,2.157532241880645,2.1471222913669976,2.1357223312405225,2.12326333969758,2.1096703521758613,2.0948617522671427,2.0787484496761692,2.0612329225669797,2.042208096158557,2.0215560224059317,1.9991463165344339,1.9748342944187804,1.9484587393988164,1.9198392068809245,1.8887727483021894,1.8550299005011048,1.8183497392638461,1.7784337330154152,1.7349380498434677,1.687463864032889,1.6355450759901142,1.5786327125531123,1.5160751587463928,1.4470934287354584,1.3707512823988584,1.2859219642387298,1.19125893998822,1.0851945597991097,0.9660267027724556,0.8322093001885369,0.6831703417389638,0.5213279009736793,0.3549127251784505,0.20084659183579656,0.08505288297149834,0.02224444373005103,0.0018361854358367904,3.888614581542305e-5,1.3532589267362805e-6,6.673224599660273e-7,6.548188400387219e-7,6.545909280525666e-7,6.545867737484669e-7,6.545866980267216e-7,6.545866966460427e-7,6.545866966194103e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7,6.545866966200032e-7
1.0,1.0,1.0,15.0,0.0,0.0,2.196553941829478,2.196417013228654,2.195998141972936,2.1952795556694724,2.1942424467994215,2.192866899377428,2.191131808858067,2.1890147944977016,2.1864921032773594,2.183538504357962,2.180127172883914,2.176229561776182,2.171815259939958,2.1668518350625057,2.161304658877743,2.155136712414418,2.1483083683228656,2.1407771468517254,2.132497441432058,2.123420209060807,2.1134926197578885,2.102657658231699,2.0908536694908904,2.078013838404427,2.0640655910423753,2.0489299029148356,2.0325204957907275,2.0147429004158646,1.9954933568683604,1.9746575171041965,1.9521089049320448,1.9277070765042854,1.9012954084617295,1.8726984198065733,1.841718505652878,1.8081319238727929,1.771683826347937,1.7320820615413268,1.68898939112022,1.6420136597368007,1.5906953427288375,1.5344918081395154,1.4727576731227288,1.4047210782255952,1.32945729165721,1.2458659800391487,1.1526701410584757,1.048476855534405,0.9320126381692955,0.8027801521964895,0.6621339535843491,0.5147345769008167,0.3700672326297454,0.23847734792529596,0.12893680391972617,0.05237099366142518,0.012670863947167238,0.0008640875659859153,1.80405059479895e-5,9.75654462700708e-7,6.605061064144953e-7,6.546958272930108e-7,6.54588708560473e-7,6.54586733712445e-7,6.545866973040653e-7,6.54586696631716e-7,6.545866966203014e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7,6.54586696619971e-7
1.0,1.0,1.0,16.0,0.0,0.0,2.166074682459019,2.165953051237267,2.1655810848215253,2.1649433202268824,2.164023420358376,2.162804114553083,2.1612671338860707,2.159393140665813,2.1571616514500747,2.1545509528338016,2.151538009149334,2.1480983610933535,2.144206014150491,2.139833315511119,2.134950817976865,2.129527129108048,2.1235287435796764,2.116919856372977,2.109662154017837,2.1017145806092437,2.093033074724314,2.0835702726422483,2.073275172381159,2.062092751983215,2.0499635341338625,2.0368230875395277,2.022601453407578,2.007222482766082,1.9906030670602846,1.972652240273284,1.9532701254457567,1.9323466915530503,1.9097602777112836,1.8853758299483392,1.8590427803263108,1.830592477757289,1.7998350526372136,1.7665555610680705,1.730509205833151,1.6914153665608147,1.6489500864299238,1.6027365542279668,1.552332991099469,1.497217221296772,1.4367671467335654,1.3702365603914863,1.2967267420456636,1.2151574355339108,1.1242500979258345,1.022559311067731,0.9086311179407893,0.7814933047993904,0.641938114374315,0.49449148560486567,0.3494996421603238,0.22370541789204434,0.12842953320092793,0.06346581423336614,0.024094734712642018,0.0051282061496266745,0.00026353457839216956,5.78412472488884e-6,7.501311191393544e-7,6.56364773519555e-7,6.546197859971108e-7,6.545873124003622e-7,6.545867080793002e-7,6.545866968331506e-7,6.545866966245128e-7,6.54586696619683e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7,6.545866966200083e-7
1.0,1.0,1.0,17.0,0.0,0.0,2.1386013068878,2.1384929159541315,2.138161531302771,2.137593641781443,2.136774994025501,2.1356905439471703,2.1343244041416085,2.1326597867788166,2.130678941491823,2.128363087703228,2.12569234076404,2.1226456311860176,2.119200616148582,2.1153335823439647,2.1110193390850043,2.106231100435558,2.1009403549326535,2.0951167212403767,2.08872778780448,2.0817389342545347,2.074113131911986,2.0658107202960494,2.056789155957471,2.0470027292838893,2.036402244088695,2.0249346537665254,2.012542646543512,1.9991641707756962,1.9847318893085273,1.9691725494526686,1.9524062520492507,1.9343455991702143,1.9148946949809282,1.8939479678342614,1.8713887732848349,1.8470877267781667,1.820900700388293,1.792666398943581,1.7622034055300269,1.7293065524269728,1.6937424279473312,1.6552437684256454,1.6135024027787814,1.5681603094233658,1.518798208668077,1.4649209537864998,1.4059388343317316,1.3411438772641269,1.2696806442831807,1.1905127029973919,1.1023910082577792,1.0038450350797543,0.8932545315744118,0.7691290358283904,0.6309176713407894,0.4810536603968707,0.3278807526887624,0.18829135676355335,0.08614387147624247,0.03068779724223636,0.010004953328599074,0.0033138526564728686,0.0005783465887716401,2.1709272391006965e-5,1.05784740511932e-6,6.6215237642769e-7,6.547285829658966e-7,6.545893575287551e-7,6.545867465233593e-7,6.545866975549328e-7,6.54586696637552e-7,6.545866966202929e-7,6.545866966200405e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7
1.0,1.0,1.0,18.0,0.0,0.0,2.1056815645779423,2.1055881098068525,2.105302480050611,2.1048132918629534,2.1041085569679865,2.1031756445469227,2.102001240517879,2.1005713035054185,2.098871017160292,2.096884738446704,2.0945959414661246,2.091987156329189,2.08903990252297,2.085734616145153,2.0820505702881675,2.0779657877555238,2.0734569451711806,2.068499267404505,2.063066411066483,2.057130335639144,2.050661160568339,2.0436270063749973,2.0359938175112404,2.0277251642929883,2.0187820207658334,2.00912251478416,1.9987016458846085,1.9874709656783054,1.9753782144346346,1.96236690623099,1.9483758534285585,1.9333386192185102,1.9171828844484935,1.8998297117332754,1.8811926857707917,1.8611769035522556,1.8396777813982546,1.816579636970225,1.791753992904237,1.7650575335454022,1.7363296261163015,1.7053892907311337,1.672031467496872,1.6360223801761897,1.5970937301223564,1.5549353659853686,1.5091859582350864,1.4594210593679193,1.405137757565349,1.3457349724970236,1.2804884265362553,1.2085198278231992,1.1287618111885962,1.0399262292728686,0.9405008373197195,0.8288439913692738,0.7035306140287627,0.5643422789197423,0.4146902898082274,0.26476875303737124,0.13409989079775508,0.04719034564758118,0.008255785412084549,0.0003015806466237043,6.418260773162441e-6,7.627206662541765e-7,6.566146382039195e-7,6.546247282990632e-7,6.545874098588838e-7,6.54586709996256e-7,6.545866968707216e-7,6.545866966241875e-7,6.545866966205927e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7
1.0,1.0,1.0,19.0,0.0,0.0,2.0830631577482848,2.0829793632171274,2.0827233110990306,2.0822849488638653,2.0816537013550658,2.080818439199568,2.0797674447903205,2.0784883755976935,2.0769682245528003,2.0751932772039723,2.073149065312947,2.070820316517775,2.0681908996398946,2.0652437651554223,2.061960880290087,2.0583231581195776,2.0543103799715396,2.049901110325699,2.045072603287359,2.03980069957413,2.0340597127878013,2.0278223035556664,2.02105933988933,2.0137397418396787,2.0058303081976128,1.9972955225967794,1.988097335897585,1.978194921159254,1.9675443967994113,1.9560985126846901,1.9438062928346795,1.9306126271103246,1.9164578026268764,1.9012769635829443,1.8849994856248173,1.8675482475881147,1.8488387792863996,1.8287782586409165,1.8072643244874627,1.784183662315236,1.7594103082605415,1.7328036008906622,1.7042056892799877,1.6734384777194293,1.6402998495420569,1.6045589616326197,1.565950333074305,1.5241663616795442,1.4788477883564006,1.429571497036445,1.3758349186712096,1.3170363060496406,1.2524505543709985,1.1812018350012146,1.1022393414501046,1.0143358975022796,0.9161563803280153,0.8065210147956954,0.6851309449613732,0.5537028514248652,0.41750781026864603,0.2862521579229311,0.16972689044622233,0.07909267087322991,0.02465342437956942,0.0032134325040739597,8.641436092382493e-5,2.287336018709573e-6,6.85425232636283e-7,6.55169071227111e-7,6.545976945205745e-7,6.545869043097646e-7,6.545867005444136e-7,6.545866966935426e-7,6.545866966215058e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7
1.0,1.0,1.0,20.0,0.0,0.0,2.0644399562611895,2.0643638730386513,2.06413142547904,2.0637336061037175,2.0631609479810322,2.0624034977214762,2.061450786467816,2.0602917986790388,2.058914938510526,2.05730799354869,2.0554580956388335,2.0533516785117527,2.0509744318768455,2.0483112516109188,2.045346185615088,2.042062374870433,2.0384419891440686,2.034466156730552,2.030114887527006,2.025366988634026,2.0201999715602597,2.0145899499630886,2.0085115267017244,2.0019376687741897,1.994839568483421,1.98718648890312,1.9789455913750231,1.9700817423817512,1.9605572966479876,1.9503318527466575,1.9393619767707264,1.927600888757901,1.9149981054824075,1.9014990318904843,1.887044491796484,1.8715701863699188,1.8550060663135888,1.8372756002892494,1.818294917871686,1.7979717998069944,1.7762044812057347,1.7528802239657857,1.727873602429785,1.7010444299841687,1.6722352325482426,1.6412681456800726,1.607941072604195,1.5720228871975586,1.5332473942132054,1.4913056635201691,1.4458362317392286,1.3964125157839078,1.3425266329604781,1.2835687601775376,1.218801456744977,1.1473297408793321,1.0680720242012356,0.9797497624844418,0.8809462803001722,0.7703471538146918,0.6474611445333611,0.5143432330946709,0.37767862376127415,0.2506117038879907,0.1489346685579328,0.07707390721316926,0.03206998823599572,0.008457841907924759,0.0007210600161682946,1.636717153180938e-5,9.540436918840151e-7,6.602783024406313e-7,6.54694868048498e-7,6.54588752460854e-7,6.545867356925065e-7,6.545866973622802e-7,6.545866966340843e-7,6.545866966204216e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7
