Ψ[mm] / K(Ψ)[mm/hour],0.0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0,2000.0,3000.0,4000.0,5000.0,6000.0,7000.0,8000.0,9000.0,10000.0,20000.0,30000.0,40000.0,50000.0,60000.0,70000.0,80000.0,90000.0,100000.0,150000.0,200000.0,300000.0,1.0e6
1.0,331.9199999995908,144.95326420333046,56.934260281263576,25.538242665103205,12.689610186705506,6.810417515832327,3.880515184889471,2.3195547777803767,1.4420702723020964,0.9265300113614677,0.6122112537572343,0.02550884677158125,0.0027309755214379146,0.00047073427415117485,0.00010889387470037303,3.083560919671377e-5,1.0130903903041183e-5,3.731897255127058e-6,1.505838468336797e-6,6.545866966199956e-7,1.6473505077217753e-9,3.3019808520147757e-11,1.7135884382601722e-12,1.5534624071592632e-13,2.0395020174247627e-14,3.4911406976757717e-15,7.300438609078755e-16,1.7858683684733133e-16,4.9576567146731574e-17,2.944041828731626e-19,6.425055885758158e-21,2.2471855181305587e-23,1.8275502162129745e-31
