Ψ[mm] / θ(Ψ)[mm² mm⁻²],-0.0,-100.0,-200.0,-300.0,-400.0,-500.0,-600.0,-700.0,-800.0,-900.0,-1000.0,-2000.0,-3000.0,-4000.0,-5000.0,-6000.0,-7000.0,-8000.0,-9000.0,-10000.0,-20000.0,-30000.0,-40000.0,-50000.0,-60000.0,-70000.0,-80000.0,-90000.0,-100000.0,-150000.0,-200000.0,-300000.0,-1.0e6
1.0,0.41,0.4016320080447343,0.3929759536489048,0.38531836877690534,0.37848980385603237,0.37232769629080065,0.36670969827783495,0.36154441488587086,0.35676224080094643,0.3523089813142709,0.3481415736080373,0.31675553172193993,0.29581903274101234,0.2802519368015115,0.2679741268369295,0.25791754261354627,0.2494585897262354,0.24220109698471232,0.23587773933526235,0.2302997543708722,0.19632235689168182,0.1793566034181875,0.16885838357589722,0.1616272231223304,0.15630801649007386,0.15221569002424454,0.14896242969598245,0.14631058384471554,0.14410567154775963,0.13699120216399774,0.133123584038444,0.12904886404822383,0.1232628062229873
