Ψ[mm] / K(Ψ)[mm/hour],0.0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0,2000.0,3000.0,4000.0,5000.0,6000.0,7000.0,8000.0,9000.0,10000.0,20000.0,30000.0,40000.0,50000.0,60000.0,70000.0,80000.0,90000.0,100000.0,150000.0,200000.0,300000.0,1.0e6
1.0,2.583333332924079,0.4597047936967691,0.22694099820217717,0.13867519752399388,0.09413795963368005,0.06815797159698658,0.051574647619084216,0.040310916677729215,0.03230221497627131,0.0264035299390717,0.02193513946328539,0.0057355261566310435,0.002365721543204428,0.0012045971059213793,0.0006945464308136632,0.000435086678745389,0.00028930693753300915,0.0002012612742347187,0.00014507095750254754,0.00010761364734802787,1.3129545863999634e-5,3.4247535503418427e-6,1.253737792369447e-6,5.582337445690033e-7,2.826905487603796e-7,1.5687295831524098e-7,9.323914403450363e-8,5.8465309866173454e-8,3.827114649306821e-8,7.091564103022359e-9,2.033028893508591e-9,3.240282460167557e-10,8.206994901235496e-13
